,0
1619,viva morena claudia
1620,rata morena nadie cree
1621,ocurrencias gobierno morena
1622,acuerdo claudia sheinbaum presidenta
1623,va ganar claudia
1624,voy votar claudia
1625,quede claudia presidenta
1626,si piense morena anlo pondria banda presidencial oposicion mandaria antolin don rona
1627,arriba proxima presidenta claudia sheinbaun arriba t arriba morena
1628,xochitl solo quiere echar tierra claudia voten maynez maynez xochitl estan junto ven
1629,ver poner querido presidente amlo v pena nieto
1630,morena
1631,va ganar claudia segundo maynez tercero xochitl
1632,claudia presidenta
1633,voto claudia
1634,compara kkgo morena miwrdamorena
1635,ojala gane claudia va llevar ruina ven
1636,candidata q va seguir robo obrador
1637,claudia propuestas si propuesta amlo dio
1638,claudia dictadura
1639,amonooos claudia
1640,sheinba m narcocandidata
1641,amlo vayas
1642,claudia sheimbaum mejor
1643,claudia votare ty duda mejor
1644,unica propuesta claudia continuar destruyendo pais dice entendible pueblo pura basura
1645,votar morena va ser muerte verdad
1646,claudia presidenta claudia fox horror
1647,vota menos peor cuerda claudia
1648,vamos morena
1649,dr claudia
1650,claudia presidenta
1651,claudia presidenta
1652,vengo futuro debate do claudia maynez
1653,claudia mejores real propuestas cochil solo ilusionas
1654,claudia presidenta
1655,mirena regala dinero gente feluz compra votos frente ine
1656,voto masivo claudia
1657,mucha razon asi atacaron lopez gano
1658,claudia shembaun siga legado amlo futura presidenta mexico
1659,vamos claudia
1660,claudia
1661,claudia presidenta
1662,cierto xochitl cierto gente vota propuestas claudia hacen viejito diga criterio propio solo saben decir viva t
1663,morena
1664,senor clave cambios si claudia gana
1665,claudia presidenta
1666,claudia presidenta
1667,parecer creo serum mismo anaya sumandole anaya meade xochitl claudia creo obtendra cantidad similar presidente
1668,siento asi serum ocasion millones votos diferencia si morena debe echarle ganitas estatal mucha ratita brincando filas
1669,municipal estan representantes desprecio groseros fifis critica presidente morena debe reformular bien si quieren seguir ayudando pais ano
1670,toda familia claudia
1671,plan c c claudia
1672,compro morena
1673,claudia
1674,claudia
1675,familia claudia ma preparada antecesor comprometido mexico
1676,claudia presidenta
1677,vamos morena plan c voto masivo claudia schembau
1678,vera urnas digan digan xochitl ganara acaso ven eventos xochitl siempre lleno cambio claudia sola acarreados solamente
1679,ver da trabajo amlo acabe sector empresarial
1680,jajaja cree q pierde ma empresario trabajadores trabajador trabajo si empresarios decidieran serrar empresas amlo convertiria empresas vienestar
1681,traidor patria mexicana si escribe mal ensena errores nacer poreso morena viva almo
1682,obviamente tambien empresario merece algun incentivo quintana roo isn morena
1683,confundas puede bajar jornadas asi ma empresas generan mile empleos debe trabajar equipo imponiendo rata lopez contesto increible
1684,aprendieron bien manipulador amlo afortunadamente habemos gente justa honesta inteligente caemos juegos sucios cesar cesar dios dios analogia
1685,patron claudio x gonzalez
1686,cree empresarios precios bajen morena subirle impuestos empresas obviamente tmb necesitan subir precios
1687,claudia presidenta plan c
1688,debate do maynez partido morena
1689,claudia
1690,vamos claudia viva cuarta transformacion
1691,voto masivo morena gobierno pueblo viva mexico viva pueblo
1692,vamos claudia
1693,claudia
1694,da razon nadamas hablas morena
1695,dividir si xochilt ganaracuando preferian anular voto votar xochiltahorita opcion medio normal coggupta claudia vive amlo
1696,mexico misma economia paises claudio contesta pregunta
1697,mire usted vote libre hacerlo unico ano ma estara morena poder
1698,jajajaja mira bro pasaste ano pagando pri retacaba impuestos demas ahora aguanta morena creo justo
1699,neta ustedes viven fantasia amlo quiere mantener pobres
1700,deja llorar seguira morena aunque quieran aca escucho llanto ahora dilo arrodillado jajajajaa
1701,cree va terminar pasando vienen feo tiempos morena
1702,cree empresarios precios bajen morena subirle impuestos empresas obviamente tmb necesitan subir precios
1703,pues parece dice amlo comunismo pueblo hijos familiares amiguis encanta lujo capitalismo quiere empresarios regalen
1704,sabes wue comunismo claudia stalin mexicana ah sabes googlealo
1705,pues amlo gusta gente aspiraciones conformistas dependientes alaben asi entonces hagas sabiondo hermano atolini
1706,dije comentario anterior solovino quiero conformista quieren estudiado ma progresado mantenerlos pobres estrategia amlo
1707,claro voy toda vida laboral contribuido impuestos amlo maneja presupuesto nacional so regala dictadores hace mala administracion
1708,carlos slim empresario amado amlo fundacion cursos buenos gratis superarte actualizarte eugenio garza sada primero infonavit dar vivienda digna traba
1709,dr simi cubierto negligencia abandono amlo poblacion ofreciendo consultas medicinas baratas accesibles pueblo pobre bueno usa voten
1710,lugar contestar datos real descalificas hablar perfil amlo requiere
1711,licenciada maestria estudiando doctorado ma seguimos amlo asi gente trabajadora estudios muchas aspiraciones obradoristas
1712,amlo dijo inventando tantos estudios estaria indignada tmb dijo solovinos tenia darles comida igual animalitos dijo
1713,tocaya mexico nivel paises amlo prefirio regalar dictadores invertir salud educacion vialidades
1714,amlo dijo saco contexto defenderse sube disque verdadero video asi sencillo
1715,amlo vino darles dignidad escuela dinero llegaba presidencias municipales ahora llego consejo padre familia junto servidores nacion jovenes
1716,amlo sido pesimo administrador aifa solo tren maya muchas falla refineria tmb produce aparte regala centroamerica serio pesimo gobierno
1717,tlc ayudo mexico socio comercial unidos canada hoy usa acusa gobierno amlo favorecer narco
1718,ximena problema solo escuchas mentiras amlo ano campana claudia endeudado pais billones peso prestamos
1719,hoy mayor robo selgamex titular protegido amlo menos metio rosario roble carcel
1720,libros mugrero habia libro matematicas hoy tercera parte libro salimos reprobados ka prueba pisa hizo amlo salirse medicion internacional mej
1721,amlo quiere progresamos quiere perpetuar poder fidel castro hugo chavez dejaron poder
1722,ximena aguililla poblado ejercito lugar defenderlos escolta dejaran casas trabajos amlo pinta pais maravilla miente dientes
1723,ximena problema solo escuchas amlo datos estrategia reconocer errores asi mantenido imagen mantenido diciendo mentiras narcopreside
1724,dios ximena ano electoral pidio amlo trave diputados paleros morena mayoria prestamo billones peso ma pedido sexenio llena
1725,cree sale dinero becas apoyos etc bolsillo amlo impuestos empresario pequeno grande
1726,seguro morena subio impuestos subir precios ayuda da morena muela jsjaja
1727,ay gente apoya morena so quiera educacion basica asi votan
1728,hizo obrador diste cuenta
1729,si solo entiendes datos pueblo sigue igual dinero bolsillos lopez beltran
1730,asi dijo voto masivo morena si queremos mexico cada vez mejor
1731,rico rico slim salina pliego amlo apoya pequenas medianas empresas gente talonea diario
1732,haz visto amlo apoya salina pliego si condono deuda sat pina prianrd
1733,principio sexenio amiguito tv azteca patrocinaba publicidad morena
1734,jajajajajajaja amlo amigo salina pliego jajajajajajajajaja
1735,mentira televisoras jamas apoyaron obrador tapadera prian
1736,pina verdad votan morena
1737,despues hijo amlo aparecio palco azcarraga
1738,hablas argumentosinvestigare cuantos contratos amlo salina
1739,nmms si slim hizo ma rico gracias contratos morena
1740,amlo familia tambien capitalistas solo gente mexicano viven pobreza esperando pension beca contratos millonarios fraudes fiscales
1741,amlo q da tarjeta q nini apoyas q haga gente inutil mismo paso venezuela preguntales casi pais aqui trajo ahora quiere pagarles sobra dinero
1742,cuales rico clase alta genus empleos misma destruyendo obrador
1743,exactamente li pobres aumenten impuestos acostumbrados perdon groseria madres votaria prian vamos morena
1744,exacto siempre ah sabido x rico apoyan estan amlo ref primero pobres
1745,amlo sigo igual pobre mejoro
1746,dicho kenia lopez rabadande clase medium arriba
1747,xochilt dio lado trabajador dio lado empresarios viva claudia
1748,viva morena claudia presidenta
1749,cree empresarios precios bajen morena subirle impuestos empresas obviamente tmb necesitan subir precios
1750,chairo mal agradecido deberias agradecer gracias empresarios mexico ah ido quiebra regaladora dinero da amlo jovenes emborrachen
1751,populista morena demasiado incoherente comentario
1752,paga nadie trabajo gano buena feria voto toda familia vamos morena claudia sheinbaum plan c
1753,bueno ganas bien deberias saber pasa dan poder solo partido pri asi serum si ganan priistas manosos morena
1754,amlo trabajado pueblo q cartel prian ine scjn inai empresarios corruptos an dejado hacer ma pueblo q mexico vives entonces
1755,ah tal morena queriendo regalar ma dinero si si pais endeudado regalando ma dinero cree afores acabaron dinero
1756,q amlo hace dejar apoyar empresas llevarse dinero rico osea hijos
1757,jajajajajaja bueno escuche tiempo voto pa morena
1758,dictadura quitarte libertad hablar gobierno quiere hacer amlo quitarte propiedad privada quiere amlo comprar pueblo pobre limosnas dejarlos servic
1759,wey tratate amlo dicho va quitar propiedad privada falso libertad expresarte ofendiendo ala gente apoya amlo hablas neta tratate
1760,jajajaja dijo bueno primero ver trabajadores creeme habria grandes empresas vamos claudia presidente mexico
1761,si inteligente apoyaria claudia usted libre denigrarse apoyando elite prian
1762,claro pensar empresarios voto prianrd morena
1763,tan mal ahora q amlo quito
1764,afores q hoy amlo clavando
1765,nunca siempre entrego ahora amlo anda moviendo constitucion clavarse dinero trabajo asi impuesto
1766,entonces conoces puro corre top amlo empresarios ta ra
1767,pues nose amlo mendigar mediocres empresarios pasarle alto incarnos hicieron ultimos ano si mira grandes empresas paga impuestos
1768,cree si empresa premiada prospera rubro competido mexico piensa dime vivieron hijos amlo dime piensa
1769,empresaria va saber dice amlo bu rro cree
1770,amlo nunca llevo viveres medicinas gente alejada jamas prometio j d ma
1771,asi ma facil ma emprendimiento habra mexico basta trabajar trabajar impuesto hoy ganan desvian dinero erario publico hijos amlo
1772,apollo claudia viva morena rratas prianrd
1773,bienvenidos ra morena peores
1774,prian empresas solo roban erario publico ahora amlo mismos
1775,compuestos narco maneja amlo narcopresidente
1776,dijeron empresarios estan contentos sexenio ma propuestas dio proxima presidenta claudia sheinbaum
1777,claudia maynez nunca jamas votare prian
