0,Sentiment
jajajjaa maynez amigui obrador solo pusieron quitarle votos xochitl,1
unica buena opcion doctora claudia sheinbaum propuestas tipito irreales xochitl hablemos,3
morros saben politica mama maynez dan cuenta solo quitarle votos xochitl realidad trabaja amlo tan evidente,1
darle voto morena,1
basura esquirol morena,1
mismo morena voten mc,1
maynez are iso amlo varios dio,3
asi mayoria cree bolsillo amlo,1
maynez voto perdido votar xochitl sacar morena,1
jajajaj puede nino aparte amlo quito varios apoyos habia pena nieto,1
daban ala mama q tenian esposo tambien daban beca alumno si tenia hijos tres daba separado noq amlo pinch ninod,1
cierto amlo hizo constitucional nadie ma,2
exacto tal vez puedan modificar cambiarse aparte claudia tambien propuesta becas nivel primaria universidades,3
lamento informarles mayoria cumple promete abran bien ojos amlo sido unico cumplir,3
maine puso amlo solo queda xochitl,1
digo maine moda tacho morena conviccion,1
dividamos voto voto ppr maynez voto favor morena hagamos voto inteligente idea sacar morena dar poder solo,3
bebe claudia xochitl caen verdura jajaja,1
da igual sacar morena,1
problema maynez va ganar va seguir morena si queremos sacar morena mejor votar xochitl asi dividen votos,1
mismo dijo si muestra cierto mismo renuncia candidatura claudia ma confirmado toda persona mato,1
claudio mato ma ninos,1
comentario apoyo morena amlo pocos ayudo mayores ayudas,4
si sabes jovenes beca estudiar continuar estudios gracias gobierno morena verdad ningun candidato quiere seguir programa social especifi,4
bro da cuenta pri camara rechazo propuesta nego comentario candidata asi dijo retiraria apoyo viejitos madres solteras,1
dio beca pena vendi amlo companeros universitarios da beca,1
ahora promedio sigue siendo dan beca bueno cada pueblo pueblo amlo quito muchas cosas,1
si funciona gobierno amlo puede seguir asi salarios ma alto apoyos seguro apoyo estudiantes transporte etc veo mal,3
partidaria nadie menos pri si digo mencionas mal aca tristemente vote amlo,2
mainez voto perdido estrategia salvar mexico morena,1
amlo pasado define presente futuro,1
amlo salio cielo,3
candidatos pasado ahi mismisimo amlo partidos existentes,1
ms casi morenita pasaron pri,1
claudia sheinbaum,3
problema maynez va ganar va seguir morena si queremos sacar morena mejor votar xochitl asi dividen votos,1
deberia informarse darse cuenta maynez mismo morena,1
morena prian si,1
morena menos si mayoria aspectos menos seguridad,1
seguridad corrupcion principal amlo aliado narcos,1
van morena solo pobres van dinero,1
puro calor carton votara morena,1
moreno conformistas vdd hacen bueno solo plaga pais huevones becas siempre acaba borracheras drogas,1
jajajaja maynes visto menos critica enfoca ma si misma claudia ahi sigue maynes ultimo galvez ma critica,2
maynez siempre pasado criticando vieja politica claudia especial xochitl,1
claudia encargada linea metro mexico ma muertos,1
claudia debe pura publicidad imaginate presidente,1
claudia lleva tire tire xochitl realista ciegue si bine amlo buen presidente quiere decir claudia serum morena buen partido,1
perdida dinero toda mega obras amlo,1
puede mejorar mandato claudia cdmx seguridad mejoro,3
tire tire xochitl claudia solo defiende xochitl ataca si amlo pudo hacer buen trabajo dudo claudia ma preparada pueda hacer,1
pues menos claudia cdmx hizo buen trabajo cumplio prometio,3
si audio hijos amlo,1
claudia mejoro seguridad cdmx gane morena vez significa igual,3
q saber caray si q mejores propuestas aparte conocido si empezo publicadad tiempo forma morena multa ine empezar,1
morena si,1
morena peor opcion,1
confirman claudia mejoro seguridad hacia mujeres ma ambitos,3
vi debate crei solo seria claudia v xochil tirandose grenas relevante dicho maynez hizo mejor gente conozco dice mismo,2
dicen malo morena existen fundamentos,1
pruebas encuestas contradiga morena dice,1
jaksiakakaka jovenes hablas acuerdo encuestas mayoria jovenes estan claudia ahi maynez ultimo xochitl,1
desfalco ma grande historia segalmex paso amlo ratearon mil millonesy deuda neta subio billones pesoso sexenio,1
dije mayoria jovenes estan claudia parte si becas,3
ma quieres dice becas metio amlo pueden quitar bueno parte morena votare morena,3
chaviza pues chaviza hables mayoria chaviza dice jajajajja votaremos claudia segun encuestas,3
morena si,3
morena buena opcion debe ser chiste xd,1
claro mejores niego embargo aun considero debajo claudia arriba xochitl,1
morena nexos narco mejor opcion,1
visto foto amlo saluda mama chapo solto hijo chapo,1
verdad anuncios tiran morena pri,1
vv promociono gastando xochitl claudia razon conocia,1
morena mismo peor pesima mente mal costos insumos aire inseguridad pesima varios llevamos secuet robos pend dice dato,1
aliado morena,1
segunda mejor opcion duda manera volver empezamos morena casi mayoria poder hacer grandes cambios,3
dan cuenta dan atole dedo solo ignorantes votan morena,1
claudia sheinbaum,3
claudia haciendo campana,3
claudia estrategia quiten votos xochitl aqui unica salvacion destino menos tragico xochitl pesar,1
posibilidades ganar puso morena quitarle votos xochitl,1
tal vez buena opcion necesitamos seguir ta transformacion amnlo levanto mexico asi claudia seguira despues veremos,3
importantees pe lele amlo,1
senor solo relleno posibilidad ganar morena solo usando desviar votos xochil gane,1
mainez puso morena claro presidente puso quitarle votos pri astuto,1
pusieron gane morena mejor voto,1
si empezo campana tiempo forma claudia empezo hace ano tambien hace tiempo burla tirandose,1
contrapeso favor morena,3
maynez apenas empezo campana manera legal claudia xochilt empezaron hace me manera ilegal,1
problema maynez va ganar va seguir morena si queremos sacar morena mejor votar xochitl asi dividen voto,1
vamos morena claudia sheinbaum,3
olvide claudia impulso gentrificacion medioo convenio airbnb ojala morenistas conscientes ello,1
recuerden trascurria bien vicente fox luego salio luz mismo pasara andres manuel veremos realidad quedo dinero fideicomisos,1
q meteria ladms manos amlo q dehen rapuzar cdmx tanta basyra morena parece sekva,1
maine puso amlo restarle xochitl,1
voy decir cosa claudia presume ser doctora muestra objetividad menos criterio propio,1
xd claudia digo campana ano pertenecer morena partido amlo,1
claro xochitl ingeniera sistemas claudia dra fisica ninguna area preparacion presidencia maynez ma preparacion cargo publico,1
debemos ver trayectoria dice ambas candidatas muchas cosas buenas xochitl peores partidos mexico claudia tragedias linea cambio,1
tire hecho considero culpa claudia metro sindicato aparte jefa gobierno hecho claudia solo cosa,1
si sabes claudia ma estudios ma preparacion verdad,1
da miedo discursos comunistas claudia ademas desastre obrador deberia ser suficiente gente dijera da dinero olvida,1
creo enterado propuestas claudia busca hacer vias transporte economico pais fisica ver solo estudiar politica ver sale,1
jajajajajajajja si amlo dijo costaria peso preocupaba loa pobres hace tren cuesta x persona,1
claudia ingeniera hacer trenes u proyectos necesita ma patetica carrera politica viejo verde,1
invito revisar curriculum claudia solo saber derecho llegar presidente cosa bonitas propuestas traigan sirve si cumplenahi pena,1
verdad prefiero darle voto autoritaria morena corrupta xochitl,1
increible q generaciones arriba piensen solo vamos votar x maynez carisma realmente necesitamos quitar morena mando cansados abrazos balazos,1
suena manada creeme aun asi claudia va ganar,3
votar ratera asesina claudia preparada solo robar gracias,1
ninguna cosas promete asi igual centrado veia pena nieto candidata claudia demostrado muchas acciones positivas cdmx busca hacerlas pais,3
pues gente puso amlo poder dejandose influenciar mil pesitos si jovenes influenciables carisma menos hambreados,1
haber estudiado significa haber aprendido viste debate dedicaron q tirarse siquiera saben expresarse correctamente claudia dijo siga corrupcion,1
sheinbaum preparacion preparacion gobernar mal cdmx aumentando numeros feminicidios disminuyendo seguridad mala gestion pandemia,1
exacto ser realistas maynez va ganar darle voto darlo perdido importante sacar morena,1
morena hecho bien unico hizo darle dinero abuelos cegarlos hacerlos pensar mejoro,1
claudia campana ilegal jajajajajajajajajaja confundas eh,1
claudia mismo partido politico sabia serio ninguno hizo,1
alla ver iba cybertruck cree jajajajaj beca amlo casi termino prepa jajaja pues nunca termines favor ve escribes,1
si ami si quieren papa suficiente dinero digo beca amlo apoya,1
dinero campana adelantadas claudia,1
cinismo decir gasta claudia lleva minimo ano campananeta,1
gastado campana gastado claudia xochitl,1
mames autobus toda campana general llega cuarta parte gastos hicieron xochitl claudia tesla samuel,1
claudia xochitl gastado millones veo cosas,1
hahahahaha dice toda publicidad claudia xochitl ma cuesta autobus tesla gobierno nuevo leon fosfo fosfo candidato muertes,1
morena haciendo campana peor aun xochitl siendo xochitl,1
morena gasto mujeres bienestar repartieron solo acuparin datos delas inscribieron robos dan miedo,1
miedo gane claudia,1
gane claudia,1
claudia,1
da miedo gane claudia,1
morena,1
da ma miedo gane claudia xochitl,1
da miedo claudia gane,1
ma preparado claudia maynez alcoholico experiencia gobernando,1
alguien plagio tesis sabido llevar riendas ciudad debe ser presidenta claudia independiente solo titere morena morena solo empeorado pais,1
becas dio amlo salen diversos fondos pai solo populismo subio salario minimo canasta basica ahora ma cara nunca,3
aparte muchas persona dejarian estudiar beca amlo casi termino prepa,1
bueno respondes da gusto estes utilizando beca manera correcta final libres votar ma convenga ojala de claudia,1
may gente ma claudia llevara veran si,3
ma miedo da gane claudia serum manipulada amlo igual hundidos,2
miedo gane claudia siga gobernando amlo siga mexico sigue,2
relajate va ganar deberia darte ma miedo gane claudia desafortunadamente pinta alla cosa,1
debe dar ma miedo morena gane mayoria curules si preocupante,2
ma miedo gane claudia,2
da ma miedo siga gobernando morena osea gane claudia,1
miedo gane claudia,2
miedomiedo destruyan robe morena corruptos mucha gente morena soborno ciegan habran ojos yaa,1
da miedo claudia gane,2
da ma miedo gane claudia,2
aterra claudia gane,1
miedo morena siga presidencia sexenio,2
ma miedo gane titere amlo,2
miedo gane claudia,2
podriamos peor amlo si seguro,2
da ma miedo gane claudia imaginate robe igual mantenimiento metro,1
maynez buena opcion hace falta experiencia claudia mejor opcion ahorita,3
legislar tan importante administrar alcalde gobernador legislador ma logros alcaldesas,3
olvide claudia impulso gentrificacion medioo convenio airbnb ojala morenistas conscientes ello,1
jaja ay pobresito wey hace falta comprension lectora ver apoyo claudia morena,2
investiga trabajadores poder judicial va chingar va seguir plan obrador recomiendo investigar ma vdd dejan muucho desear,1
morena porfavor parece broma maynez gusta xochitl morena jajsjsjs,1
ahi va pan vota morena hambreado recibir mugrosa beca da,1
siga impunidad morena autoritaismo nepotismo conflictos intereses morena partido creado ma viejo rancio pri,1
peor opcion mexico claudia dicen ver creer momentos quieren ver quieren despertar,1
asi maynes buenas propuestas entraria mar abierto tiburones van comer claudia pues sabe envalde tiempo ahi xochitl pues manches pena nieto,1
cierres apoyo amlo norona afiliado pt cierres solo partido candidata,2
wey nisiquiera favor ninguno estan vrga ataque xochitl quiere decir apoyo claudia mm,1
mejor llora si gana claudia,2
menos amlo,2
deberia darte terror gane claudia,1
pienso morena igual rata peor prian solo morena poder requiere contrapeso xochtil mismo ganar tendria contrapeso politico,2
entendiste morena quiere poder absoluto puede dar estan evidencias adoctrinaron llamarles montajes mentiras,1
jajajaj nena dije morena mejor opcion claro pienso voto apoyo morena pan,2
gente vota claudia jugosa beca solo imbecile dejan convencer t,1
dice investiguen dante delgado alejandro gertz manero duenos mc grandes amigo amlo ademas vinculados segalmex si investiguen,1
problema maynez va ganar va seguir morena si queremos sacar morena mejor votar xochitl asi dividen votos,1
mismo pasa televisoras aparcadas morena prian,1
maynez aqui puro claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia claudia,1
claudia maduro dime punto vista ma personal debate repetir q dicen chairos,1
igual q pena nieto claudia,1
ma probable maynez decline favor claudia,1
prefieres ala do titeres morena prian tema seguridad fracaso morena prian puros corruptos,1
jajaj sacas titere tipo historial llames asi deja casarte morena prian,1
jaja pues tambien amlo claudia olvido partidos anduvo varios,1
noo hizo amlo tirarlo basura votar wey pocos conocen li,1
esoo seria estupido votar maynez arriesgarse hizo amlo vaya basura pues mejor ir camino asegurado claudia,1
ser realistas maynez va ganar darle voto darlo perdido importante sacar morena,1
nadie llora si estudie trabajar buscando ayudas gratis enorme diferencia apoyan morena si gusta trabajar echele ganas,3
negocios recibo ayuda ningun partido obrador ase muchas cosas prian robaron,3
si obrador echo cosas buenas ay cosas estan bien anteriores presidentes tambien an echo cosas mal mayoria trabajan gobierno asen robar mexico,3
si obrador limita depositos banco puedes ahorrar ma cierta cantidad x me cierto quiere gente rica prospera,3
creo percepcion equivocada respecto trabajo duro pido nadie apoyo morena si memoria lacras gobernado,1
pues gente si necesita si trabajas necesitas programas sociales bueno sabemos morena mejor opcion trayectoria pq preocupa bien pueblo,3
tambien estudie buen trabajo apoyo morena muchas persona pueden financiar educacion demas derechos constitucion,3
gusta estudiar si do maestrias gente estudio ma si gente estudios ma dinero gente vota morena gusta trabajar gratis,1
encanta trabajar bueno ahorita vacaciones termine escuela buen puesto voy dra claudia sheinbaum,3
votantes amlo ma jovenes mayores grados estudios tenian salario ma alto,1
diga mamadas ciudad petrolera morena prefirio hacer refineria jalando invertir complejos pararlos,1
ey recuerdo responsables siguen poder morena recuerdo presidente recluto marcelo ebrad linea pandemia liberacion hijo chapo,1
primer lugar claudia ingeniera culpa deberia ser ingenieros q colocaron mal tornillo fierros lod encargados supervizar obra hicieron trabajo slim pago,1
jaj si empresa quiebra va pedir finiquito cargo asi sido culpa trabajadores firma claudia ahi marcelo ebrad tambien responsable,1
tmb toman pruebas q refineria sirva tmb mario schettino dijo q refineria amlo q va dar vale pena tmb toma cuenta q pandemia refineria amlo subio,1
linea claudia creo pueda obtener informacion revisarla primero,1
si prohibido n gobierno paso falta mantenimiento creada morena marcelo,1
maynez morena hagan endejos,1
sino sabias estan sacando obrador dijo salina pagara debe quiso empezo sacar malo,1
verorosalesrodriguez ser realistas maynez va ganar darle voto darlo perdido importante sacar morena,1
vamos dra claudia vamos morena,3
olvide claudia impulso gentrificacion medioo convenio airbnb ojala morenistas conscientes ello,1
ojala lamentablemente vote amlo gente da cuenta tipo persona partido,1
arriba claudia,3
claudia si,3
claudia presidente,3
va ser dificil morena tanta aceptacion seguramente tanta gente saldra votar fraude serum casi imposible pensar ganara xochitl necedad negacion vivir bajo piedra,1
arriba morena vamos claudia,3
cree ganara claudia ver noticias perdieron credibilidad,1
quieren hacer primo mio senador morena panico ganen,1
amlo compre voto invierta,1
compra siempre prianismo asi ganara viva claudia sheimbau presidente,3
apenas llegaria debajo xochitl quedaria claudia fuente encuesta abril massive caller,3
jaja guste hara mejor mexico ello claudia,3
arriba morena,3
va trabajo fuerza piden experiencia darse oportunidad morena asco puro vividor pobre vota,1
pues esque creo casi nadie conocia debate prefiero darle voto xochitl claudia,1
morena echo bien solo ayudar solapar narco,1
ocea amlo agravomas disminuyo aumento ok gracias queria escuchar hizo combatirla necesitamos bukele,1
pues va seguir arrepentido morena va arrasar elecciones,1
pretendo burlarme claudia va ganar saben mismas xochitl,1
si verdad tan bueno hiciera cosas tan bien estariamos peroooo asi mucha gente voto ahora votara claudia,1
pasa votaciones tan renidas contar votos caso claudia diferencia prian enorme repito vemos junio,1
amo dijo abrazos balazos dijo iba tocar jovenes gobiernos anteriores literal mataban hacian presentes informense bien parfavaaaaarrrr,1
bueno entonces hiciste respecto votar morena llegara talar ma arboles aun diciendo iban talar ninguno wow,1
mira apunto decirme ningun partido bla bla bla vota quieras toda maneras morena va ganar saludos,1
sabia respuesta oposicion viene manual instrucciones feliz amigo joven mundo delante,1
cero manual hechos ahi internet paginas gobierno incluso tambien joven mike medita voto aun tiempo ojala,1
si supiera gano despues ayer necesidad defender morena gobernara ano ma guste,1
necesitamos regresar ano peorsito pri fur refugiar morena,1
ok aplicas pri robo ma cambium hechos pri viejo metido morena,1
quizas profugos peor delincuentes ahi andan si apoyados morena ejemplo harfuch bartlett ovalle gusta vean cara jajajaja,1
quizas profugos peor siguen trabajando libremente manga delincuentes apoyados morena ejemplo eruviel bartlett ovallo harfuch seguimos,1
defiendo burlo doble moral hipocresia prianista hampoco ciega darme cuenta morena llena delincuentes dejan ver cara,1
hijole si protege patron pruebas sobra haces vista gorda verguenza prian lleno delincuentes morena tambien defiendas partido bien,1
jajajaja denuncia oye si cree morena lleno gente integra favor resulta humillante dije inicio nunca dije ser prianista,1
defenderlos senalar errores morena wow vaya criterio tan mediocre cabe duda seguidor amlo igualitos bueno queda ma decir normal jajajaja,1
moren regresa prian sabias estan morena,1
jajaja osea votar prian morena prian jajajajajajajajaja,1
vdd morena odiabas ahora diste perdon incongruente,1
entonces deben preocuparse voten morena mismos prian listo,1
prefiero darle voto confianza morena dia hoy decepcionado proximos ano espero siga igual,1
estan morena perdonas jaja compran peso lean investiguen favor ningun partido jamas votaria q ma mismo,1
solo partidos si atacando morena prian ma decir ningun partido ayuda lado si estan ayudando mejor,3
diciendo comentario incongruente estan morena perdonas contestame jamas defenderia partidos ninguno ma mismo votar odiabas,1
vemos junio listo dormire suena claudia,3
gobierno actual anterior tambien seguido robando sistema salud mismo ahora disfrazado exactamente votante ideal morena conocimiento,1
jajaja entonces si odiabas prian morena perdonaste contesta,1
genial despues gane claudia empezare comediante,1
jajajaja pwro si morena pri s jajajaja,1
morena compuesto peor demas partidos asi mucha diferencia desafortunadamente persona solo van detras dinero pais da mismo,1
lee plan nacional radicalizacion morena constitucion proponen sabes significa concesione bienes pretenden,1
prian solo ataco morena jajajajaj favor chiste cuenta solo,1
entonces mortifica jajaja doble moral prian diciendo morena prian,1
claudia proxima presidenta mexico,3
claudiaa nadie lapara,3
nooo puede cambiar asi nadano milagro pueda ellasolo hagan fraude hicieron primera vez amlo,1
olvide claudia impulso gentrificacion medioo convenio airbnb ojala morenistas conscientes ello,1
pues clave medium claudia sheinbaum,3
chingo ma voto voto casilla casilla ahi hacer valer voto claudia,1
si caray xochitl equivoco fecha claudia sheinbaum dijo seguir corrupcion prefiero equivocara fecha votare x xochitl junio,1
da miedo gane claudia ignorancia,1
ma miedo gane claudia pudo cdmx ahora imaginate pais sienten chairos pendejos pendejisima claudia estupida bastarda naca decrepita,1
claudia va ganar pactado agenda,1
jajajajaaa sheimbaum va abajo va perder seguro,1
claudia opcion si si,3
maynez mismo morena,3
pruebas maynes unico entiende apoya jovenes apoyan morena solo dinerillo q dan seguir robando haciendo mexico sangrienttttto,1
morena,3
si hablan hacer encuesta contestas q claudia cuelgan asi asi dificilmente van salir diferentes encuestas,1
claudia,3
nadia anba mainez claudia presidenta,3
claudia,3
claudia,3
morena,3
si hablan hacer encuesta contestas q claudia cuelgan asi asi dificilmente van salir diferentes encuestas,3
claudia,3
nadia anba mainez claudia presidenta,3
nunca traicionare presidente voto claudia,3
claudia,3
claudia,3
morena,3
si hablan hacer encuesta contestas q claudia cuelgan asi asi dificilmente van salir diferentes encuestas,3
claudia,3
kien claudia,1
claudia apoyo,3
claudia sheinbaum presidenta,3
carlos slim critico gobierno amlo,1
claudia presidenta,3
vamos x claudia presidencia,3
carlos slim critico gobierno amlo,1
claudia apoyo,3
tendria pasar tan extraordinario termine fanatismo morena,1
maynes palero morena,1
claudia sheinbaum presidenta,3
claudia sheinbaum presidenta,3
pase pase hagan hagan siempre serum morena,3
necesitan salir votar mexicano morena gano votaron pocos,1
si xochitl morena asi claudia amlo quiera hiba apoyar ser morena aun asi xochitl ser presidente apoyar,1
si gana morena q hacer puedan quitar reeleccion van mismo hartazgo ganaron esperemos gane morena,1
si electorado llegara votacion claudia podria perder va pasar error di historia obrador llego,1
claudia serum presidenta aqui new york mayoria vamos claudia lla votando manana ba regreso voto mexico claudia,3
voto publico claudia,3
votare claudia ooh claro ser lic enfermeria veterinario disenador grafico tener do negocios fundacion importante importante ser chairook pues,3
da claudia claudia reeleccion amlo,1
bien pais va decadencia digo solo xochilt claudia buena opcion,3
exacto siento van hacer claudia gane,1
da miedo claudia gane solo resentimiento social idea andres dejo pueblo apoyando morena estan poder ma,1
miedo claudia gane solo amlo,1
arriba t claudia presidenta ma millones merenistas votaremos claudia presidenta,3
veo mayor apoyo xochitl claudia,1
votare claudia,1
maynes puso amlo pa restarle xochitl,1
pues estaria mal objetivo ma grande unirnos jovenes sacar morena,1
retire apoyo ver claudia decido dejar cargo jefa gobierno tal irse ser presidenta habla hecho,1
apoyo claudia sheibaum retirado,1
ser presidenta presidenta vote amlo dejo seguirlo salio mamada querer disculpa espanoles,1
ujule pues si votas maynes igual peor vota modos ganara claudia sheinbaum morena,1
claudia solo morena conocer propuestas si voy votar quiera comentario,1
obrador robado si pruebas muestra,1
ayyyy senor usted siga creyendo entonces va votar buenas propuestas claudia oh morena,1
solo digo verdades ofenden culpa ardido viera van ganando claudia sheibaum pues brincos dieran patas aplaudieran,1
ma ardida va quedar derechangos gane claudia sheinbaum morena aunque brinquen salten lloren coraje reiremos gusto,1
imaginan maynez gane mame necesita mexico alguien tan preparado claudia menos peor asi decirlo,1
xochitl va morena,1
morena,1
reconocer patron brutalmente corruptos votar huela morena,1
maynes claudia jamas xochitl persona daria verguenza nivel internacional mediocridad mental,1
problema jovenes pueden votar ser menores puro viejo cuantos peso van claudia maynez mejor opcion,1
claudia narcocamdidata,1
claudia presidenta viva morena,3
realmente honesta misma quieren dejar presidencia morena desfalco lugar pagar deuda manteniendo ninis nisnis huevones,1
claudia entiendan morena robando dinero afores dios abran ojos,1
voto morena,5
nadie va votar claudia,1
sabemos claudia puesta titere pena xochitl serum igual amlo tendra libertad limitada maynez sabe viene limpio,2
morena,5
valen comunismo morena quiere poderes ejecutivo legislativo judicial da miedo mc ganara asi voy xochitl,1
voto morena,5
kien claudia,1
morena,5
reconocer patron brutalmente corruptos votar huela morena,1
nadia anba mainez claudia presidenta,1
maynes claudia jamas xochitl persona daria verguenza nivel internacional mediocridad mental,1
si hablan hacer encuesta contestas q claudia cuelgan asi asi dificilmente van salir diferentes encuestas,1
claudia mintio descaradamente primer debate diciendo tenia relacion panama paper luego salio decir si dinero,1
problema jovenes pueden votar ser menores puro viejo cuantos peso van claudia maynez mejor opcion,1
morena,5
claudia,1
claudia,1
claudia serum presidenta aqui new york mayoria vamos claudia lla votando manana ba regreso voto mexico claudia,5
gano cantidad militantes alianza partidos ovbio morena partido verde pt votan fault,5
claudia narcocamdidata,1
claudia presidenta viva morena,5
si electorado llegara votacion claudia podria perder va pasar error di historia obrador llego,1
realmente honesta misma quieren dejar presidencia morena desfalco lugar pagar deuda manteniendo ninis nisnis huevones,1
claudia entiendan morena robando dinero afores dios abran ojos,1
si xochitl morena asi claudia amlo quiera hiba apoyar ser morena aun asi xochitl ser presidente apoyar,5
claudia,1
amlo claudia tendria mismo apoyo,1
sheinbaum presidenta,5
clarova ganar gracias amlo,5
mejor opcion maynez claudia titere abran ojos xochitl chiste,1
nunca traicionare presidente voto claudia,5
wey di claudia deja hacerle cuento,1
claudia presidenta,5
claudia mejor opcion ahora,5
hunda morena,1
claudia sheinbaum presidenta,5
pues pan xochilth van hacer fraude millones mexico doctora claudia plan c morena,1
menos morena,1
gente cuenta maynez solo palero morena mc catastrofe aqui nl claudia solamente titere amlo hizo solo empeoro pais,1
oseaaaaaa empresarios estan acuerdo claudia,1
xochitl nadamas claudia maynes,1
carlos slim critico gobierno amlo,1
claudia apoyo,5
tendria pasar tan extraordinario termine fanatismo morena,1
jajaja encuesta manipulada peje enojado claudia popularidad debajo xochitl,1
claudia sheinbaum presidenta mexico,5
creen morena dueno apoyos noooo derecho pueblo,1
perdera claudia presidente,1
millones votamos amlo cada arrepentimos asi xochitl serum proxima presidente,5
gente abra ojos den cuenta morena plan empobrecer mexico,1
claudia presidenta,5
unico mexicano demo cuenta morena destruido mexico,1
si gana morena q hacer puedan quitar reeleccion van mismo hartazgo ganaron esperemos gane morena,5
claudia hija extranjeros puede ser presenciable,1
gane cualquier partido menos morena,1
vamos x claudia presidencia,5
maynez presidente adios morena,5
encuestas manipuladas cacas morena cacas corruptos,1
morena mande quemar robar casillas jovenes tomemos foto voto subamos redes asi veremos realmente va ganar,1
pueblo lavaron cerebro seis ano ademas morena maquinaria politica operando,1
pudiera ocurrir seria robo electoral favor botarga voto masivo claudia,1
maynes palero morena,1
ganar claudia presidenta,5
mexicano analicen situacion mexico votarian morena,1
si hablan mal claudia anda haciendo bien,5
morena,5
necesitan salir votar mexicano morena gano votaron pocos,1
xochitl va ganando morena desesperado cuchareando encuestas,5
luego viva morena,5
primero existan analfabetas ignorantes si pasa adios morena,1
claudia,1
va ganar claudia si hace ma ano haciendo campana taxi veracruz obligaron pegar vehiculos calcomanias silueta claudia,1
tragedia mal atendida espero refieras otis acapulco acapulco apoyo amlo inmenso,1
mayoria claudia sheinbaum morena nunca lograran prianredistas,5
amlo va perdonar haber defendido hijos dijeron hijos rateros debate,1
estan tratando decir va haber atentado hacemos van tratar dar piso nueva presidenta claudia,1
solo claudia partido ganen senadores diputados haran leyes,1
ojala gente acapulco vote morena,5
morena,5
abra cambio claudia precidenta aunque alla gente amarra navajas opino calles chismosa,1
ocurrira extraordinario claudia serum futura presidenta mexico,5
claudia sheinbaum presidenta,5
dra claudia persona inteligente preparada innovadora,5
claudia claudia,5
claudia claudia,5
viva claudia sheinbaum,5
viejo xochitl opcion va salvar claudia sirve xochitl unica opcion salve,1
vive pasado amlo deja referirse calderon toda manana acaso miento,1
claudia sheinbaum,5
dime razon mejor xochitl claudia,1
mejor claudia sheinbaum,5
presidencia claudia,5
arriba morena tambien claudia,5
claudia robar,1
hablas claudia,5
si andale dijera kiko claudia sheinbau,1
mejores opciones serian claudia maynez xochil peor opcion mejor venda gelatinas haga ma millones,1
claudia presidenta,5
claudia presidentaa,5
claudia presidenta,5
andan comprando votos casa casa morena anda ahora comprando si dinero,1
claudia vencera,5
claudia sheinbaum sheinbaum,5
claudia sheinbaum presidenta,5
vamos morena,5
si piense morena anlo pondria banda presidencial oposicion mandaria antolin don rona,1
vamos claudia presidente,5
claudia si,5
vamos apoyo total claudia,5
arriba claudia,5
claudia,5
jajaja ma votos sheinbaum propio amlo,1
viva morena claudia,5
morena,5
si piense morena anlo pondria banda presidencial oposicion mandaria antolin don rona,5
vamos claudia presidente,1
claudia si,5
vamos apoyo total claudia,5
arriba claudia,5
claudia,5
amonooos claudia,1
jajaja ma votos sheinbaum propio amlo,1
viva morena claudia,5
si piense morena anlo pondria banda presidencial oposicion mandaria antolin don rona,5
vamos claudia presidente,5
viva morena claudia,5
si piense morena anlo pondria banda presidencial oposicion mandaria antolin don rona,5
morena bye bye photo,1
amlo l ocurrencias chisto rete sabemos termino,1
morena gana persona estan dando cuenta peligros corremos si gana morena si lopez obrador ma popular mal concepto realidad,1
opino morena constante mentira desgraciadamente incautos gente llegaron precio votare mujer,1
vamos claudia sheinbaum contigo presidenta preparada doctorado trayectoria profesional elegancia inteligencia prudencia,5
plan c mayoria calificada voto masivo morena claudia sheinbaum presidenta claudia sheinbaum presidenta claudia presidenta claudia,5
viva claudia sheinbaum viva mexico viva claudia sheinbaum viva mexico viva claudia sheinbaum viva mexico viva claudia sheinbaum viva mexico,5
voto masivo morena claudia queremos plan c,5
eeeee correccion encuestas sra x dra claudia si cierto ventaja cambio ricardo amlo inflada favor anaya,1
espero mexicano den cuenta volver cometer mismo error morena,1
si gran mayoria estereotipos van formando morena pura clase baja respeto mal preparada facil manipular,1
morena gente capaz estudio gente ignorante dice hecho claudia eminencia duele si capaces distinguir queremos obvi,1
logico toda partes todopero hablo terminos generales propio mesias propia boca dicho gente ignorante pobre menos preparacion gente morena,1
tambien dicho clase medium alta intelectualesempresarios cuenta vota morena logico mugroso partido solo utiliza pobres ignorante tambien dijo,1
pues partido gobierna dia hoy mugroso realidad familia conocidos amigo economicamente bien votaran morena cualquier ge,1
mejor ser persona hacemos distinciones vida comoda economicamente denigrar demas estatus economico hace honesto morena rico,5
si chairina entendiste bien logico toda lacras lideres hoy partido morena populismoadoctrinamiento manipulacionla opresion mentiras falso me,1
ahora resulta vamos morena populares nacos jajaja mejor vete dormir va desvelar va levantar ver mananeras idolos falso mesias lord mol,1
jajajaja dejaras ser morena dice puras tonterias argumentos pues claro defiendes indefendible chairina,1
trabajadores sueno opcion mejor duerme amanezcas ganas seguir viendo payasa honda we descansa suenes gano morena,5
estudio xochitl solo claudia sheinbaum ganara aqui zacatecas,5
nadie conozco inclina morena hartazgo social morena,1
google it chairo citlali hernandez senadora ver botarga fin hartazgo social tener morena presidencia corrupcion violencia extorcion secuestros etc,1
