0,Sentiment
claudia devoro,5
xochicles pena nieto el solo relleno arriba claudia,5
vamos morena viva morena viva mexico,5
vamos claudia sheinbaum moreno vota,5
quisieras vv claudia devoro,4
claudia presidenta maynes segundo lugar,5
voto masivo morena,5
claramente vamos claudia,5
entiendo dicen claudia gano debate verdad mas obvio gano xochitl,1
vamos claudia,5
arriba claudia presidenta,5
viva claudia mejor,5
dra claudia,4
plan claudia,4
pues respeto si recones haciendo lopez obrador metes negatividad,1
claudia presidente,5
crees claudia si continuidad abrazos delincuentes,2
estan morena prian detestan,1
entonces batalles vota x morena si dices q mismos digo q bien pulseras,1
roy campos militante morena,1
mitozki obrador roy campos,1
si quieres puedes ver pitoski va gustar chairos estan acostumbrados morena diario,1
mitoski mas beneficiada pagos recibidos morena morena va,1
creeeo jajaja vamos claudia,5
vamos claudia,5
plan voto masivo morena plan,5
duele claudia sirve igual narcobrador,1
narco obrador paso nadie creyo ahi garcia luna dices jajaja,1
pues si juzgamos imagenes eventos xochitl galvez claudia sheimabaun pues lugar dudas xochitl presidenta gente harta tanta p nche tranza dijera amlo,1
ay confiarnos fifis anda fuertes ay pasar toda familias ay dejar sola claudia julio vitoria morena,1
dado familia colonia claudia,1
mexico si mexico morena incluyendo edomex jajaja,1
huele manada ami incluyas voto x claudia,1
todo peeermiteme decirte q nadie dice q botarga preferida ls mayoris gente q encuestado dixen q clauidia,5
presidenta compania tranza mex jamas claudia,1
proxima presidenta ajua ajua ajua mas ajua bravo claudia arriba claudia,5
chairos curaos espanto ay confianza xochil ase cosquillas claudia ba ser presidente,1
morena cerebro seco,1
jajaj vamos arrasar mexico claudia vamos plan,5
nel varios conozco votaron amlo estan arrepentidos voz ellos estan ahora xochitl voy negar disfruto,1
creeeoooo acabo hacer encuensta tiktok claudia tenia xochitl,5
jajajaja pomada ardor morena vamos claudia plan,5
ay confiarnos amigo fifis andan fuertes ay pasar todas familias demos foto masivo morena,1
hare mas gente lamentablemente sabe obrador hecho ah perjudicado sistema salud enfermero digo peor,2
eso agrado gobierno entiendo completamente eso punto vista claudia xochitl van arriba tanto aqui digo alguien dentro,3
parece buen legislador propuestas posicionamientos congruentes tiempos vivimos gusta joven veo mas fresco xochitl claudia creo titere,3
sincero asi falten padres seguire dinero siquiera interesa pasa pais hace mentada madre hacen solo gobierno sino,3
claudia sheinbaum,5
menos morena claramente mas frente puede hacer claudia,5
todo primera vez votare claudia,5
mmm no veo potencial claudia,4
vamos claudia,5
plan morena,3
realidad mayoria votantes sabemos votar queremos xochitl claudia entonces seria opcion viable,4
mala opcion lastimosamente idea si continuarian avances morena diferencia votos,2
buena opcion deberia ser contrincante sheibaum botarga,3
bro firmemente convencido votar sheinbaum xochitl tampoco convence irle,2
voy pintar barda apoyo claudia,4
si puede cambiar crese inseguridad mexico caera economia ademas fallos aunque dice ganara claudia ira mexico gustado mas,2
tema morena convertira pri si siguen van obrador recomendo claudia votaremos ella despues sabe pase,2
rumbo mismo xochilt sheinbaum misma ideologia,3
menos cochi claudia puedes encontrar paginas jorge se,2
xochilt gasto casi millones precampanas mas millones claudia aun temprano ver gasto campana,2
respeto favor nadie ofendiendo nadie recordemos precampana candidata xochitl gasto triple sheinbaum,2
favor momentos derecha invirtiendo ultimo centavo campana sabemos ganara claudia,2
acabo ver propuestas xochitl estas oficial voto claudia,3
sinceramente veo mas solida campana claudia convencido aun mas escuche hablar altagracia gomez apoyando proyecto inteligencia congruencia,4
si morena mame pobreza cada vez alguien va bien hecho cosas va bien ponen criticar,2
desequilibrio yo cuantos sexenios mas ocupa morena hacer verdad funcione resultados perdere voto personas regalan dinero si,2
dinero alcanza corrupcion demostro amlo si quieres ejemplo tambien nayib bukele,2
cochitl haciendo cuentas solo alcanzara programas propone cambio claudia sheimbaum dijo hizo calculo presupuesto nacional baso prop,2
si hecho calculo aumentaria gasto publico mas deficit deja obrador digo ahorita tome sorpresa sheinbaum va subir impuestos,2
amlo dedico sacar dinero debajo piedras alcanzo deficit fiscal pib amlo va dejar finanzas numeros rojos,2
https www bloomberglinea com latinoamerica mexico gobierno de amlo cierra con deficit fiscal mayor al esperado,2
gusta propuesta claudia futura presidenta,4
excelente voto toda familia claudia siga transformacion viva mexico,4
transformacion convertimos venezuela,2
amlo vene sheinbaum zuela ya saben inventar,2
voto claudia va ir bien,4
dinero hay grupo pequeno poblacion amlo tmb dijeron daria dinero sobro raro,2
habra sobrado bolsillos alguien extrano,2
xochitl solo quiere echar tierra claudia voten maynez maynez xochitl estan juntos ven,2
propuestas igual amlo y servicio salud dinamarca no va continuar,2
argumentos echando culpa pasado eso aprenden amlo,2
sabes raices pri como surgio anteriormente dejanban vender libros mario moreno mexico dios lee entenderas muchas cosas pri salio tratado bucarelli,2
dios mio anos toda via van defendiendo lopez obrador recordando felipe pena nieto cambia discurso,2
excelente deben hablar propuestas claudia,4
siempre amlo manda mujer viva patriacardo,3
claudia anmlo,3
parecian propuestas amlo,2
futura presidenta doctora cientifica humanista dra claudia sheinbaum,4
darle seguimiento anterior decian amlo podria vieron si recuerden dinero altos funcionarios tenian empleos ganando mas presid,2
amlo cumplio dijo acuerdense regale dinero significa sexenio exito cierto regala el impuestos,2
igual boy claudia,2
vamos claudia vamos morena,4
vamos claudia presidente plan,4
claudia presidenta,4
vamos continuidad trabajo amlo t si voy claudia arriba sheinbaum,4
voto total claudia,4
vamos tigo claudia familia,4
voto masivo morena plan continue,4
imagen lider mas personas siguen lopez obrador veamos tan bien aplica,2
claudia sheinbaum proxima presidenta trasformacion plan continuidad morena,4
seguro recien nacidos habia anterior administracion amlo retiro,2
vamos claudia,4
miedo tantos van morena,2
pues bien si quieres tener fe criterio personal claudia parece candidata mas preparada xochitl,3
empezando morena,2
trata opciones trata salvar constitucion libertados libertad voto libertad trabajar quieras etc morena quiere gobierno autoritario mas grav,2
oposicion quitar morena segundo lugar xochitl asi hacer voto inteligente xochitl,2
jajaajaj acaso decian amlo iba llevar quiebra mexico raro economia sigue creciendo mejor estudia enganes tik tok informaciones falsas,2
bruh literal gracias morena madre viva medicamentos cuesta pesos solo bote gracias morena salen gratis apoyo operacion etnia gratis dios q viva mor,2
esten comprados realmente vean cambio pais entro morena goberno pri solo vendieron robaron ademas informense bien,2
se neta cabeza sienten votan morena dan dinero realidad votamos si preocupan pais,2
si voy morena,4
da mas miedo pierda morena,2
perdon xochitl bien mensa hablar sabe maynes va ganar nadie conoce aunque claudia gran opcion pues tampoco peor,2
miedo miedo jajajaja morena,2
val araujo miedo tantos van morena,2
puro chaito puro nini votan morena,2
morena unica opcion,4
mello yo morena,2
morena gana,4
checate plan veras morena perdicion,2
caer comunismo unico morena metiendo mano ahorros afore,2
pais verga pendejete probablemente votarias claudia hecho tener beca pobreza,2
si afectaron mexico apoyaron partido afecto estan morena asi seria ignorante parte gente votar morena,2
solo fanatismo ponen razonas bien claro morena hecho mal seguridad suelos,2
vives burbuja sabe ganara morena solo ganara elecciones duraran mas anos poder,2
jajajajaja da pena personas apoyan xochitl historial siguele diciendo adios privilegios morena sigue,2
mas nesecitados van votar morena regalan becas bien compraditos,2
miedo creas da miedo votar morena informate,2
miedo voten morena,2
dicen morena estan conformes dinerito ninis escuelas universidades,2
hacer fila pedazo pan viva morena,2
fijas facha dicen morena ponga leer cuanto falta,2
morena va ganar,4
debesite tener miedo tantos anos prian q hicieron pobres abuelos padres ahora,2
val araujo apoyos sociales da morena estudian menos trabajan,2
mas probable gane morena pri quemado presidentes inutiles,2
privilegiada jajaja adaptaste pensamiento padres dinero,2
miedo gane prian si dieron rienda suelta narcotrafico matan candidatos morena,2
digo dicen anos morena poder puedes votar quieras obligo,2
morena mejor partido amlo mejor presidente comparacion pri pan mil veces morena,4
si amlo pudo puede tambien sheubaun ademas experiencia doctora asi claudia presidenta,4
ntp morena xochitl,2
pues claro jajaja morena beca pal pisto,2
si da miedo vote amlo mira rl sexenio mas violento arrepiento,2
dime razones explica votarias morena si pri,2
q votan morena pasa despierten vean pais,2
piensas amlo jajajjajajjajajajajajja jajajjajajaja,2
morena quiere quitar ine propiedad privada cambiar constitucion para mantenerse poder socialismo comunismo misma receta venezuela cubate invito leer eso,2
morena tampoco,2
morena mijo factores,2
sabes dices primero lee inv leer nuevo constitucion propone morena articulos luego opinas,2
exactamente hizo pri anos malo amlo buscar mejorar ley pueblo,2
devaluando amlo haciendo nda,2
aun asi alcanza madres asi subio sueldo tambien impuestos inflacion,2
verdad igual prefiero futuro caro entonces viva morena,2
sirve dolar si jitomate pesos debe programas federales incentivos agricolas quito amlo gobierno abandono sector agricola,2
pues creo vayan evitar morena tendra control total meses solo ocupa poblacion demas sobra,2
ser pariente andrea legarreta,2
jajajajaja wey cree gracias amlo,2
morena debe ser sacado mexico son socialista,2
aun ancianos dan pension pesos diarios amlo dijo apoyaria abandono completo,2
pues si mas hacen nadamas dan pesos callarles boca construido sirve pura gente sesos vota morena,2
cada dia peor tanta inseguridad cosas super caras paso si gana morena vamos terminar venezuela fin gente quiere ver realidad prefieren vivirlo,2
siempre van subir precios si haz visto cosas suben leve sexenio pena subio locamente morena aumento salarios mas ademas dar trabajos,2
jajajaja dolar bajando ver amlo solo inversion extranjera hace peso mantenga,2
depende amlo wey,2
muchacha dijo a votan morena vean pais respondiste con dolar bajando por si olvido,2
puro escuncle sabe bien politica jajajaja saben culpa amblo,2
escuchado inflacion global inflacion mundo culpa amlo neta pasan,2
votarian morena estan dentro programa jovenes construyendo futuro raro jovenes pueden trabajar ningun problema,2
huevo morena,2
q dijeron morena estan dando becas ahi mantienen,2
mentira q dice morena bueno cada sabe va votar dios mexico libre,2
jajajajaja gracias seguire morena,2
economia mexicana subiendo bastante empresarios estan invirtiendo peso etc creeme mil argumentos mejor morena,4
hace anos gobierna calderon apoco culpa muerte miles ninos cancer tratamientos amlo,2
vacunas agua ninos cancer cargo entonces javier duarte haciendo ahora javier duarte pidiendo votes morena,2
linea usuarios llevaban meses denunciando falta mantenimiento habian informado propia claudia contrato empresa extranjera noruega determinar causa caida,2
conclusion llego empresaque falta mantenimiento contribuyo caida hizo claudia descalifico empresa misma contrato construyo admstrcion ebrard,2
esposo claudia carlos imaz recibio lanota carlos ahumada financiar campanas politicas videos hay,2
si apostamos educacion pais saldra adelante prueba pisa realizada gobierno amlo demostro retroceso ninos ciencias espanol matematicas,2
paises mas importaciones pues si uds hicieron tratado libre comercio amlo sabia pais recibia entiendo porq acepta ineptitud sistema salud,2
michoacan ex gobernador silviano quitado miseria tierras campesinos sembrar aguacate habia problema sequia desviaba mucha,2
colegio rebsamen helloo cuantos ninos fallecieron y claudia valio mdrs vez clausurarlo salvar vida ninos sabia infraestructura mal llego terremoto,2
mira si bueno abuela bien ojala siga bien medicinas dices realidad otra empeoro morena tristemente,2
amlo haciendo cosas bien creeme si interes robar podria reelegir gana super facil hizo,4
creeme estan cosas bien parece realidad otra morena destruyo menos funcionaba servia gente,2
crees sacado dinero apoyitos aparte erario publico mas bien qn chingando das cuenta morena,2
pues chingado chingo nada argumentos volada vas insultos prejuicios imagino regalan dinerito votas morena,2
problema sabes informas solo ves mananeras datos amlo cositas buenas contadas suuuuperr bien jajaja,2
https www eleconomista com mx amp politica gobierno de amlo invierte menos en aprendizaje y permanencia educativa para darselo a las becas mexicanos primero html,2
dicen ser nuevos esperanza pasan mintiendo datos siempre asi morena ahora mintio cifras aumentaron desaparecidos disminuyeron feminicidios,2
unico hiciste fue es fox robaron corrupcion mejor responderme pregunte fideicomisos esposo c hijos amlo medicinas quimios,2
si sabes tambien ganan propio dinero hijos amlo toro mundo,2
incluso ex gobernador silviano helicoptero dije muchisimas propiedades inclusive robando agua aguacateras,2
entiendes juego democracia si gana claudia numero mentiras dice increible,2
si bien quejas pri calidad moral haces si peor pri ahora morena sorpresa mentira,2
nunca respondiste nada medicinas educacion esposo cludia colegio linea pruebas corrupcion morena solo contestaste mismo es pri,2
pues ahora si cada sabe motivo votos agradezco apoyo amlo clara brugada gracias oportunidad brindaron empleo estudios,2
basicamente dicen morena beca mil pesos mejor pongan trabajar,2
educacion prueba pisa demostro retraso educacion ninos cn morena morena importa educacion importa sacar gente pobreza crezca prospere,2
jajajaja vamos clauda voto masivo,4
si acuerdo contigo claudia mentirosa dice respeto voto,2
pues prian peor asi voto morena,2
mismo pais antes vota morena,2
vamos morena,4
disculpa razon entrara amlo mexico paraiso disculpa nuevo,2
debate presidencial papearon maynez claudia hecho misma jodio,2
votan xochitl ven dejaron morena,2
no despierta tu pri dejo pais amlo levantando,2
pais asi culpa prian siempre presidentes morena noto cambio mejor prian,2
informate tu simplemente segundo mundo sexenio morena cosa nunca paso pri pesar pandemia,2
desperte dia deje votar prian comence votar morena claudia presidenta,2
pues van votar morena jajajaja,2
respeto pais acabando gobierno hace anos gobernado cdmx gente lopez obrador trasporte mal igual q servicios medicos agua toda contaminada,2
esque morena regala dinero van morena vayan ver sector salud mal medicamentos si cirugia piden instrumentos ocupan,2
efectivamente despertamos padres abuelos votaban poreso dejaron mas anos prian ahora resulta quieres cambio solo anos,2
votaremos morena vimos prian hace mexico,2
puro mantenido morena,2
puro mantenido morena,2
devaluando amlo haciendo nda,2
exactamente hizo pri anos malo amlo buscar mejorar ley pueblo,2
gente apoya morena amlo mejor presidente mexico obvio va hacer ala perfeccion mayoria gente apoya,4
jajajaja votar morena mejor opcion anos historia respaldan afirmacion,4
veo mejor nunca voto morena imagino quieres regrese calderon pena extranjero,4
cuantas veces gano morena,2
votan morena si ven pobres describe amlo,2
jajaja mayoria test blanca si moreno jaja,2
maynez morena tmbson aliados,2
morena dio beca debo vida obviamente morena,2
si sabes saca morena dinero darlo becas desconozco si promedio alto escaso recurso unicos si deberian darles resto merece,2
p ndeja dices nmms beca bien gane gane va seguir beca pais mal gracias morena prian demosle oportunidad maynez dimos obrador,2
becas siempre existido muchisimo morena estudiante siquiera existia morena beca prepa universidad pti,2
siempre promedio esforzaba chingo nunca toco beca pri gracias morena uni si toco derecho,2
ex gobiernos robaban dinero pensiones becas morena dando doble,2
impuestos padres,2
pedo banda dice prefiere quedarse morena solo apoyo comprar voto dinero cada fin semestre hace mmd corriganme si equivocado,2
responderle chico haciendo quieres el lo vuelvo repetir especifico morena ayudo entonces viene comentario demeritar agradece captas,2
chico especifico morena dio ayuda cierto gracias gobierno estan ayudas decir debes derecho demeritas hizo gobierno actual,2
morena da becas hacer nada,2
beca bro aun asi voy votar morena ayudo pais la zona mas pobre,2
aqui ejemplo futuro mantenidos morena,2
morena ven estanos,2
gran honor obrador,4
jajja xochitl nmms quejan morena prian siempre gobierno peor,2
digas bien claudia,4
vivimos oaxaca apoyar morena,4
dicen morena bien,2
empieza m morena,4
exacto morena mejor,5
mexico acento claudia,3
mexico morena,4
mexico morena,4
morena mierrrrrrr d,1
morena mierrr opacos r ridiculos escorias mas animales,1
morena becados,4
bueno gobierno amlo jodido recibe becas,4
si sabe cierre ocico apoyo amlo recibo beca trabajando,4
si saben morena casi todas empresas van ir banca rota ensambladoras van ir mexico,1
dijieron amlo hahah aqui siguen,3
segun quien entendido parte importante empresarios mexico reunio claudia,4
jajajaja digas tonterias mexico fuerte aspectos gracias morena siga ta transformacion,5
amenaza desafuero amlo jefe gobierno maaa,1
entonces puede expresar dos mil trabaje jefe gobierno obrador porqueria jefes habla bien,1
solitos acaban declarar ustedes hacen x beneficio x persona xke bien sabido amlo solo burlaba decia pio mananera cuestionaba problemas serio,1
habla igual amlo,3
beca voy morena tambien jal,4
menos beca voy morena,2
dice vv morena,3
menos morena da becas pri robaria espejos escuelas tal robar mas dinero,1
flojos sirven dan dinero morena obvio,2
beca voy uni particular padres votaran morena tambien da gusto pagar impuestos sexenio,4
recibo ningun apoyo votare morena,1
necesita dar despensas chafa saber claudia chingona,2
idea claudia,3
alomejor quiso decir claudia puso nervioso,2
si dice xochitl copia amlo,1
hahaha perfil van morena,1
morena recibimos gobierno tambien profesion patrimonio propio,4
obvio usted votara morena,4
gracias voto xochitl veo dicen morena asi vamos claudia,4
neta mal si votas morena,1
nunca morena,5
siempre morena,5
claudia mato personas dar mantenimiento metro daba medicamento personas tenian covid claudia defiende narcos junto amlo,1
chiapas fuentes chiapas ejemplo mas nitido fracaso seguridad sabemos amlo defiende mafia amlo dio espalda chiapas,1
raro hables rco supuestamente morena gran mayoria gente prian estan carcel profugos justicia,1
siempre morena,5
siempre morena,5
siempre morena nunca corruptos,5
vamos claudia morena,4
prian ahora morena,3
trata tirarle gobierno actual fallas pasado y si fallaron cosa reclamar muchas cosas iniciaron bueno transformo cosa nefasta,1
refieras mija mas suficiente saber votaras morena,3
senil obrador si habla bonito eh,3
jajaja obrador pregunta,3
igual xochitl pensando obrador boleta,3
amlo habla bien jaja,3
arriba claudia,4
claudia mujer preparada,4
morena no chambear,2
vv otaku becado sigue votando morena,4
morena trabajo,3
puros ninis quieren bandeja plata votaran morena,1
ok entonces votaremos morena,4
realmente vi marcha ine toca gente clase alta media adultos mayores puro adolescente becas vota morena becas afectan economia,1
ine sacar corruptos becas estan lopez obrador solo prianistas quedaban,1
agradecido morena quitar outsourcing poder generar antiguedad,4
jajajajaj raro verdad quieren insultan morena clase obrera quieren dicen saben chambear jajajajaja callenseee,1
trabajo votare morena cosa ver,4
estudio trabajo amigo digo voto morena,4
votan morena gusto si necesidad ellos familiares si votas morena alguien familia mismo dependes ellos,4
libro amlo cartel sinaloa ficticio que a garcia luna entambaron puros testimonios para alla va sidamlo,1
mejor voto morena embolse nuevo dinero total mal odia pobres,1
mundo fantasia amlo trabaja formalidad paga impuestos malvado ignorante,1
si pagaran impuestos empresarios amlo tendria pagar tanta porqueria en serio crees pueblucho paga impuestos,1
jajajajajaa wey si sabes amlo presidente menos apoyo dado campo antes daban chingo mas aparte darte insumos,1
si pagaban impuestos recibido ningun apoyo amlo pienso menos ayuda gente necesita ambiciosos corruptos,1
wtfporque piensan si vota morena necesidad familia clase media ningun apoyo gobierno reconoce gobierno dado mejores resultados anteriores,1
pues vdd mal comentario bueno roben simpre mismos hacian asi botar morena,1
bro comente otro checa gabinete morena googlea anteriormente no compatriota cegado escuchar,1
voto morena eleccion partido asesino estudiantes maestros hizo si debe gobernar mexico,1
hermanito checa gabinete morena checate fecha dices mejor,1
morena mismo,1
haz quieras prian ahora morena,1
jajaja va ganar prian veras mas facil gane morena,1
claro si tal tener morena,1
asi estan morena puro jodido analfabeto vota morena partido quejan prian mutaron morena,1
verdad pero eligo claudia,4
no muchisimas votaremos morena solo vino fregar trabajos pesar ser ricos clase alta dicen,1
realmente acuerdo xochitl si seguros queremos morena,4
morena sacado varios puros escuela requieren cosas pagar sustentan becas,4
becas siempre morena lavo cerebro,1
si conformando votarian morena vive toda vida becas mundo pasa eso,1
gente vota morena literal definicion parasitos estan esperanzados apoyos mismo van votar pienso discutir dice presidente terminos clasistas chairo,1
muchisimo va quitar aun gane morena vez,1
sabes sacan dinero beca jubilacion ahorita si agusto dan dinero hacer futuro andes batallando quejes,1
ayuda dan nomas pongan lado dia adulto mayor quieras retirarte vas tener mantenerte morena decidio quitar ayuda futuro,1
ver morena ami diero beca pagar titulo tambien tenia media beca asi ver igual ayuda tercera edad,4
morena noooooo,1
si quieres morena good votos libres,5
morena siiii,5
adultos dicen jovenes sabemos mal etc votar morena jaja tiempo peor,1
pues crees quieren voten morena saben,1
mayor razon pueden decir hagamos anos viendo contesta amlo situaciones serias seguir confiando alguien mismo pensamiento,1
estabamos mejor estabamos peor segun amlo,1
ahy detalle libertinaje padres,1
nomas votan morena,1
cuestion educacion opinion morena reducio inversion becados paga mas veteranos realidad serian mas jovenes q futuro mx,1
xochitl solo morena vuelva ganar igual vamos dlv,1
literal morena pobres,1
jajaja aguante bro pri anos poder morena anos muriendo bueno,1
solo sacan contexto muchas cosas medicinas neta amlo sido gobernante excepcional arrepiento hatearlo hace anos,4
hater morena vez indagas profundidad estudias bien literal medios metieron kk neta amlo si rifo gobierno,4
morena claudia,4
morena claudia,4
claudia si habla ingles supera peje amiguito,4
recibo apoyos votare morena economia super bien peso mejor apreciacion anos inflacion mas bajas mundo contemplando atraveso pandemia,4
pues bien mi mal ntp va bien dejaremos pais manos claudia agradecer,4
caso votarian mcmorena popular,1
amigo morena sigue siendo viejo pri si mira toda plantilla surgieron,1
joven doy cuenta diferencias candidatas claudia buenos proyectos nacion xochil solo titere seguir historia seguir robando,1
pues sigue asi vota quieras final gente gusta seguir morena solo recuerda si seguimos asi vamos acabar venezuela,1
pues mejor opcion segundo lugar maynes tercero claudia,1
pena nieto mas claudia si igualita sabes porque deja llevar dice partido dime quiere hacer nuevo va seguir ferrocarril sabes provoco,1
si sabes existen duenos mundo verdad echo gano claudia veras agenda pronto biene ww covid,1
exacto seguro super orador convencio miles eso solo orador politiqueria siempre antes presidente mas neta,1
obvio ganara gustaria verlo dieran trabajando morena profesional todavia tiempo estaria bien trabajara claudia,1
terror van morena,1
si mentirosa debate gobierno morena asi aparte ser titere andres,1
determinar maynez votado gracioso nula capacidad investigacion problema prefieres votar corrupta falsa titere claudia adelante,1
morena casa,4
solo dicen morena saben porque van populismo,1
xochitl claudia verdad,4
jajaja amlo tambien viene pri gabinete expriistas panistas alguna vez prian,1
q miedo q gane claudia,1
voy claudia si propuestas bien informado,4
prian morena misma basura,1
unico argumento gente votar xochitl quitar morena poder,1
omrrs solo dicen morena saben porque van populismo,1
apoyando xochitl morena remarca letras grandes becas pensiones atraer gente xochitl quiere hacer mismo,1
dice prian gente morena solo vota regalen dinero quieren dinero ganarselo,1
sip usa recibiendo millones pesos envia presi amlo,1
morena pt verde claudia plan,1
morena hora eliminar registro pri,1
claudia precidenta x,1
dale mismo enojo piensas solo mismo arriba claudia aun diarrea,1
vamos claudia cuarta transformacion apoyamos plan,4
claudia presidenta,4
arriba claudia,4
continuo apoyando claudia,4
dra claudia sheinbaun presidenta,4
claudia claudia presidenta,4
vamos claudia,4
claudia presidenta,4
arriba claudia,4
vamos claudia,4
religion respetada pueblo quiere morena catolico plan,4
jajajaja crees corrupto morena peor corruptos si aplauden inporta digas,1
pues asi opinan nadie ba cunpir solo senor manuel lopez obrador boto claudia,1
quiero pais claudia,4
vamos claudia,4
claudia presidenta,4
morena cien,5
claudia morena,4
claudia precidente,4
claudia mejor,5
claudia ganaremos vez viva morena,4
bueno estes segura mala vibra dara mucha suerte morena ganara mal comentario volara aire,4
plan carcel claudia kgado inquilino palacio nacional,1
morena iglesia catolica aser politica,1
claudia sheimbaum presidenta mexico voto masivo morena plan,4
vamos futura presidenta claudia claudia,4
morena seguira matando prian seguira robando vale mas,1
si claudia viva morena,4
si voy hacer voto castigo morena peor haber confiado ellos,1
argumento solido buscas es morena regreso empresas consideraban patrimonio natural mexico aumento salario minimo anos hizo mas prian mas anos,1
plan c al claudia sheinbaum pardo presidenta mexico,4
voto familia claudia,4
dio voto confianza morena cumplio,4
ninguna duda volver votar morena,4
dieron voto pro pan anos hizo nada morena echo mas anos prian falta si falta dios hacer magia,1
federal trabajando bien sirve si gobernador presidente municipal hace,1
claro claudia,4
chingo mas vamos claudia,4
claro claudia morena,4
exacto y haciendo obrador ultimamente gente sabe,4
elecciones decide pueblo pueblo claudia,4
gran mayoria votara morena plan ojala logren,4
si claudia decirle amigos voten sino prian va robar,4
va ganar claudia hacen salgan pregunten vida real x tiktok veran claudia presidenta mexico,4
claro si claudia plan,4
ingenia mas pobres ricos pueblo morena,4
claudia presidenta,4
voy votar xochitl julio junio voto senora claudia,4
mas bien creo xochitl sabe va ganar claudia,4
si narco presidente obrador,1
vamos claudia presidenta de junio chingo mas,4
correcto voto claudia sheinbaum,4
nuevo leon iba ganando morena perdio ganando samuel garcia eleccion puede pasar,1
exacto dices samuel esperanza mexico gallo gracias prian dejando paso libre morena va salir tiro culata oposicion,1
aun escrito nada gente reflexionando queremos votar morena,4
calaca claudia,1
nueva constitucion ya se encuentra pagina oficial morena,4
si gano xk candidata k mando morena gusto pueblo x k chapulin x gano,4
arriba claudia bamos plan,4
principio simpatizante morena ver tan buenos resultados ahora voy votar morena x,4
jajajajajja habia visto foto perfil aseguro tendra mitad votos tendra sheinbaum,1
hola kike ofender crear polemica cuales buenos resultados morena,4
exactamente digan divan morenahasta final dice cancion ojos cerrados morena,3
condolencias envialas madres buscadoras choferes agredidos delincuencia organizada madres cadetes,2
miles claudia veras,3
voto masivo morena,4
si salimos votar ganar claudia,4
dio pesos obrador,2
morena claro volver pasado jamas,3
morena pasado echo,2
ah caray apoco vicente fox salinas felipe calderon pena nieto andan morena hacia espana escapando andres manuel,2
igual q hijo obrador q escapo espana xq va si cienfuegos retiraron cargos condecoraron al brazo derecho garcia luna equipo claudia,2
apoco hijo obrador cargos aqui mexico pregunta suprema corte justicia liberaron cienfuegos,2
si durazo ovalle barlett eruviel avila layda sansores pena intocable santificado amlo mananera recuerdan algo,2
amlo puro chapulin partido tras partido,3
pues morena paquete completo loco titere,2
voy claudia debate debate,3
duda voto seguro doctora claudia,3
vamos claudia,3
x supuesto hagan q hagan arriba morena,3
claudia sheinbaum gano futuro politico dependera maneje gobierno proximas elecciones,3
exacto mexico vamos morena,4
toda familia vamos morena claudia,4
asi eeessss mexicanos dando cuenta maldita corrupcion hay mucha gente despertando embrujo hizo lopez veracruz,2
ovio desd elegimos quien claudia presidenta,3
claudia plan,3
dra claudia presidenta,3
arda claudia sheinbaum pardo va ganar,3
no solo decidiendo regalar voto morena,2
refiero andan pasando casas preguntando si simpatizante morena prefieren contar votos listas ademas nulos presiden,2
sigue haciendo preguntale participamos funcionarios casilla primer recuento bien final siempre salen numeros mano negra bueno morena vez,3
si hacen edomex fraude electoral gano morena candidata oposicion acepto hacer mitines berrinche,2
mismo lugar gobierno morena saca regalarle dinero venezolanos,2
nivel xochilt claudia goberno ciudad mas grande mas experiencia finanzas administracion ideas,3
mismo lugar dan dinero trabajan cludia quiere sacar mensuales jovenes delincuentes osea propuesta,2
diversos partidos plurinominales dejame decirte morena busca tener mayoria camaras,3
si primera vez escucho pense solo xochitl claudia contienda,3
voto desperdiciado si simpatizante morena votes maines estarias ayudando claudia,3
igual q lopez obrador,3
arriba morena claudia sheinbam presidenta,3
morena rompio records inseguridad deuda mentiras,2
checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas,3
claudia tlalpan cayo rebsamen,3
tambien tlalpan debo admitir si diferencia claudia alcaldesa,3
correcto autorizados gobierno sheinbaum dudo causa catastrofe,2
claudia mas preparada,3
maynez candidato mejor preparado lastima tan conocido claudia,2
claro claudia inicio campana presidencial hace anos agarrada amlo tiempos candidatura propaganda pudo respetar,2
duda alguna claudia sheinbaum mejor opcion nuestr proximo mandatario,3
menor edad gustaria claudia presidenta pais,3
si tambien cometi error primeras votaciones vote amlo ahora trabajador pago impuestos doy cuenta peor decision,2
imaginate sexenio maestro amlo epn dolar alza canasta basica accesible incluso salario minimo estadisticas pobreza mexico revisalas,2
sirve sueldo mas elevado si cuesta doble sirvio hizo amlo salario minimo,2
claudia shenbaum presidenta mejor,3
sabia claudia directora rebsamen,2
autorizado dijo directora arreglara cuarteadas tenia escuela directora hizo caso claudia aventaria problema tambien casos,2
loro hablo chaira morrena,2
nose debaten final sabemos va ganar claudia,2
claudia presidente,3
checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas,3
claudia mexicana,2
ejemplo bukele padres estrajeros,2
mayoria va claudia mejor podriamos tener maynez,3
gente p nd ja si vota ases na claudia,2
obvio claudia shembaum presidenta,3
checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas,3
bot bebe afectada amlo,2
afectada amlo si ahora haciendo cosas bien lloras nacion parecia colonia euu,2
doctora claudia presidenta,3
claudia sheinbaum presidenta,3
honor claudia hoy,3
