,0
1672,claro mexicana comprobo acta nacimiento origenes claudia no igual xochitl prueba hijos x
1673,aparte claudia mas
1674,chapulin botarga ridicula segun oportunidad ganarle doctora claudia shembaum pardo
1675,verdadera pregunta es dedazo amlo razon
1676,unas personas nomas van ahi boletas adorno va ganar claudia sheinbaum pardo
1677,claudia presidenta
1678,criados claudia vamos claudia
1679,ahora entendemos vas morena
1680,jajajajajajajajaja claudia conozco metro jajajajajaja
1681,estudia informate solo conoces morena
1682,narco candidata sheinbaum
1683,hace anos eleccion hecho amlo pidio recomiendo abrir libro vez cuando saludos
1684,amo mexico abrazo
1685,mismo hizo andres manuel candidato entonces iguales
1686,pues q raro mire campana lopez nunca vi hablar oea botarga saben justificar ineptitudes
1687,quien claudia sheinbaum o xochitl galvez
1688,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corruptos
1689,obvias razones pueblo apoya claudia demas hacen campana solo partidos pueblo
1690,vamos senora bonita claudia sheinbaum
1691,duda alguna claudia y duda solo acepte realidad
1692,yop tambien ido pero nadie pago pero voto claudia sheinbaum xochitl botarguita ridicula
1693,sheinbaum acarreo mando cien pesos vendieron dignidad fuerzas
1694,claudia presidenta
1695,duda alguna proxima presidenta claudia
1696,tomare captura restregartelo cara gane claudia llorar redes queda veras acarreados metieron cabeza informantes
1697,vi cierre curiosidad escuche propuestas solo tirarle claudia
1698,claudia acarreado vamos ganar claudia mejor osion
1699,claudia presidenta
1700,millones acarreados haremos gane claudia
1701,xochilt reconocer gran convocatoria claudia xochilt hizo ridiculo veladora
1702,claudia acarreados chi madre prian
1703,aprende mejor campana claudia scheinbaum arrasamos
1704,pues pesos voto claudia
1705,claudia mejor mas millones merenistas votaremos claudia presidenta
1706,pues aca dice convine claudia dicen solo cuestion apretar tecla compu
1707,obvio claudia sheinbaum presidenta
1708,obvio claudia sheinbaum vamos juntos continuidad cuarta transformacion
1709,pues explicar cuarta transformacion
1710,peor ahora morena abran ojos
1711,si abri voy votar x claudia gracias x recordarme
1712,transformacion cuarta mejor denle vitaminas claudia puros acarreados
1713,pregunta ofende claro claudia
1714,mas queda decir gelatinero verdadero pueblo mexicano claudia pirrurris vende patrias manteniendos siguen botarga gelatinera jajaj
1715,si hablamos mantenidos hablar ustedesss creen dinero dan van quitar si llega perder morena siendo pueden quitar
1716,pregunta ofende luego claudia presidenta
1717,jajaja seguidores jajaja pobrecito trae bien desesperados morena
1718,amigo lee poco trabajo amlo gente mas cercana estan puros expriistas perredistas panistas
1719,amigo cambio gobernador anos pais mas desigualdad impunidad despues venezuela
1720,jajajaja voten continue corrupcion ups jajajaja loquilla descarada claudia
1721,si hablamos destruir pais seguir votando morena sigan manipulando masss
1722,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corrupto
1723,digas tonteras mano si amlo ahorita bajan dictador parece van tomar control todo xd
1724,cosa dicen cosa realidad mana amlo nadien actualmente necesita verdadero lider
1725,obviamente gobierno usa mas mentiroso todos mientras nieguen acusacion fidedigna hacia amlo
1726,morena gobierna actualmente mas violentos doy ejemplo guerro mexico morena domina
1727,siempre sido violentos peligrosos mira defiendo justifico amlo origino administracion
1728,tu votar senora representa tres partidos decadas destruido mexico morena votaria morena
1729,nene morena igual mejor
1730,ser realistas morena igual unico chingon
1731,dices ser realistas oye hoy marzo ya mejor sistema salud mundo prometio amlo
1732,mirka viejitos nietos cuiden cobrando apoyo amlo logrado aser mexicanos
1733,volvio dar atole dedo y segues narcopresidente amlo pension das lastima pero bueno es asunto
1734,morena trabajando mejor gobierno anterior
1735,si estabamos mal pena nieto ahora lopez obrador peor
1736,encomienda maynez quitar votos frente arreglo lopez amigo dante realmente hombre casa conocen
1737,mentira siguen apoyando morena oscurito
1738,creia solo claudia xochitl jajaja
1739,k pasa k kdo sexenios pasados seis anos arregla desorden anos si transformacion recuperado mu
1740,mismas mentiras lopez hablador
1741,buena comprension ademas hablando transformacion morena unico presidente k si visto x mexicanos morena
1742,k mas matanzas x autoridades presidentes jueces vendieron patria extranjeros aduenandose morena vota x kien kieras
1743,bueno amlo morena pa vigilarlos cerkas
1744,pues creo creo perdiste memoria jamas viste k prian hicieron pais pues vota x kien kieras voy x morena
1745,quedo sexenios pasados jajaja wey gabinete amlo salio pri crack salinas vengas mmdas
1746,voy decir pri tizayuca oia balaceras entro morena tizayuca noticia nacional
1747,noticia nacional extorsiones empresa camiones desmadre municipio vaya seguridad tizayuca morena
1748,si vamos pues menos tiempo amlo pri
1749,pues dire matanza gobierno dijo k solo desvividos mayoria memoria va ganar nuevamente morena aun k duela
1750,bueno dile adios libertad expresion si gana morena ven aprobar ejercito vigile casa quiere
1751,arda saber viejo pri morena wey ahora nota progreso morena forma escribir
1752,buena educacion da morena pedir nino anos diga mmdas dices escribir sabes
1753,k voy mismo puedes andar lodo si kieres embarras morena vale k digas
1754,crees sigo morena
1755,falta arriba morena siga
1756,si k digas voy x claudia si memoria estudie historia vivi junto padres abuelos voy x mirena
1757,justo despues peje pri bueno morena pri siglo xxi
1758,matanza amlo pri
1759,claro claro claudia equivocacion si verdad pasara si gana carnal
1760,asi claudia osea literalmente tirando misma
1761,dolio solo vasta ver carota puso obrador
1762,digas mmds igualito amo queriendo tapar sol dedo mms pinche momia sheinbaun copia amo
1763,andaba drogada loco va perder lopez obrador bote
1764,claudia cayo linea mas problemas cdmx
1765,dijo la verdad gobierno corrupcion titere claudia
1766,hables madres
1767,dios k ubiese culpa pandemia jajaja voto x claudia
1768,si xq demas claudia delitos crimenes caida metro
1769,parfavoor ternurita dan creen morena
1770,jajajajajaja claudia mentiras dijo xochitl solo traba lengua jajajajaja
1771,muchas claudia muchas costaron vidas si crees preguntale linea metro
1772,equivocacion viendo morena acaba pais nota puras sobras compran ustedes
1773,equivocacion realidad morena formado prinistas corruptos
1774,claudia dijo verdad representa corrupcion
1775,veces obrador jajajja
1776,biba anlo klaudia zon maz mejorezzz jajaja jajajaja jajajaja jajajaja jajajaja
1777,papi obrador avatar controla elementos mando hiracanas acapulco inche mentalidad tambien creo pandemia
1778,automaticamente chairo ver error claudia
1779,jejeje inconsciente traiciono quiero alguien mejor claudia
1780,maquina claudia todos cometemos errores nunca cometido error lanze primer piedra aguas xochitl
1781,mas peligros traiciono subconsciente salio realmente es corrupta igual jefe titiritero amlo
1782,subconciente falla claudia
1783,millon mu rt lleva sexenio morena tambien contando
1784,viva claudia futura presidenta
1785,gusta xochitl claudia hacemos
1786,diria darle oportunidad oposicion dejar morena siga poder
1787,dicen mas vale malo conocido bueno conocer verdad morena aplica
1788,quitarle poder morena mandar mensaje pueblo sabio si hace buen trabajo pues van seguir poder
1789,solo esperemos gane morena espero enserio gente si recapacite vera
1790,tambien suelo anular voto eleccion hare excepcion morena sigue fanatico
1791,prefiero darle voto oposicion mejor sirva solo ver morena continua anos mas
1792,gobierno inepto anos gracias voto morena
1793,entendible preocupacion amlo interfiera elecciones observadores internacionales
1794,nunca eh votado morena hecho apolitica aunque dado situacion vive pais inclino votar xochitl oposicion
1795,amlo termino hospitales dejo antiguo partido si narcotrafico pan gobierna guanajuato sabes guanajuato
1796,wey morena peor prefiero partido neta
1797,problema si gana morena termina mal podremos cambiar campana cambios quieren hacer constitucion lamentablemente
1798,claudia mencione alternancia refiero votar oposicion morena poder
1799,pregunta es te gusta amlo
1800,pues claudia cochitlx q mal cabeza
1801,hace morena entonces si asi seria diferencia
1802,xochitl representa verdad claudia si quiero
1803,literalmente becas amlo
1804,votar xochitl verdad claudia va ser pais venezuela
1805,anos morena decides si parecer buen gobierno sino darle oportunidad otro todas maneras politicos iguales peores anterior
1806,si queda morena quitaran ine volveremos votar vamos x xochitl
1807,voto xochitl claudia corrupcion
1808,puede bo gustarte xochitl tampoco debe apostar enganos miserables cinicos morena
1809,votar x claudia
1810,absolutamente nadie toda politica misma porqueria ademas apoyo pri mayoria morena ahora
1811,claudia de burritas ocupamos
1812,dame razones mejor claudia
1813,va pasar si gana xochitl todo hizo sexenio va retroceder la xochitl muestra propuestas solo pasa hablando amlo
1814,queremoooos lejos pais jajajja juventud claudia
1815,ponte trabajar puedas mantener hijos padres esperar gobierno haga
1816,trabajo sigo estudiando voto claudia becas senor hago aumento salario minimo
1817,amlo deuda aumento mas calderon pena nieto
1818,comedia quien fueraaaaa morena
1819,habla voto queridisima claudia
1820,bot jajajaja solo bots pueden fin team claudia
1821,xochitl claudia
1822,q sabemos morena
1823,alo mejor si ah sido corrupto ah hecho mas pndjos
1824,jajaa claudia
1825,obviamente pri morena
1826,voto csm junto claudia morenacos politicos
1827,va ganar claudia puesta agenda respondas solo espera pase tiempo veras
1828,unico venir morena
1829,amlooo claudia sheinbaum
1830,madres arriba claudia
1831,equivocacion claudia comparacion xochilt
1832,asi va ganar xochitl pinochet deo kk palacio sale morena ano mayoria vamos xochitl
1833,eso duele diga ganara claudia
1834,jajajajaja claudia
1835,adelante amlo mas trate imitarlo
1836,ojos cerrados verla robar tranquilo nota leguas amlo apoyan ojos cerrados verdad ven nada
1837,pues veremos lopez empezo gira claudia levanta quieren quitar division poderes
1838,hables todos va claudia
1839,nota moreno
1840,chorrilenta pejemomia sheinbaum rata amaestrada pejelarto tantita ratas asquerosas
1841,amigo xochitl investigaron encontraron nada tocara claudia q investiguen carcel
1842,error claudia vs chochil
1843,claudia x corrupta
1844,nopo vamos presidencia acabaremos corrupcion transformacion cuarta
1845,claudia chairos radicales
1846,mejor nadota si claudia nadie
1847,criterio propio dejas llevar unico ves escuchas claudia vaaaa
1848,kks si peor q claudia duda
1849,unico puedes decir malo ella arriba morena
1850,ver cuantas veces salido alma cosas oposicion claudia cuantas
1851,andrea manuel presidente anda mano cn corrupcion vean k pasa chiapas dice k pasa
1852,aunque duela va ganar aqui vere gane claudia voy reir
1853,doctora claudia gallo morena
1854,corrupcion claudia
1855,mas bien dijo verdad jajs mas cubrir corrupcion cercanos lopez obrador
1856,va ganar claudia puesta agenda respondas solo espera pase tiempo veras
1857,asi resbale veces voy dra claudia
1858,burros necesitamos morena
1859,tambien voy claudia encarcelen
1860,ahora si dra amlo candidato candidatos estudiados licenciaturas corruptos hoy
1861,sirve doctora si toma decisiones amlo tambien harvard unas ratas ahora sigue corrupcion guste
1862,critican ser perfectos jaajjajja morena millon
1863,amlo amor amor paga voto familia va morena
1864,sii reconocer bueno morena encantado asalten policias guardia nacional gracias amlo militarizar pais peor
1865,crees jajajajajajaja enoje vamos claudia nueva presidenta
1866,exgobernador sonora guillermo padres mas corrupto pan ahora morena asi dices quieren prian
1867,no morena trabajas recibes apoyos
1868,no menos sheinbaum y enorme ganancia jajajaja
1869,primeo hace morena criticar juzgar ustedes tooooodo justifican
1870,hahahahaha ay voy nuevo dices bot ajjajajaj pos crees bot dice ganara claudia soporte
1871,menos sincera ver xochilote atreveria decir verdad arriba morena
1872,error claudia vs chochil
1873,amigo mas personal claudia
1874,error claudia vs chochil
1875,lopez viaja jet privado claro si principio solo show mas corrupto
1876,enfrenta aceptar pesos xochitl tirar morena
1877,perdona no falla arriba claudia
1878,arriba claudia abajo linea
1879,si perdonaste bartlett rato resurge salinas morena capaz perdonarlo
1880,claudita pasa
1881,va ir sueno pobre claudia
1882,amamos claudia
1883,mejor comentario definitivamente votaras sheinbaum
1884,ustedes jajajaja sabias verdadera claudia yo fan
1885,salinas oia veia no cabe duda transformacion pri
1886,pa afuera morena
1887,claudia doctora estudiante primaria xochitl jajaja tambien equivoca mas
1888,jamas arriba claudia
1889,quieren culpar morena anos gobierno desperdiciaron dieron madre pais gobiernos anteriores mamen jajaja
1890,mismos politicos entiendan dejen enganar lod mismo politicos estan morena
1891,problema eso arruinaron aun peor mayoria arruinaron pais pri ahora estan morena incluso peor todos bartlett perdon gobierno
1892,darle voto titere amlo si la verdad estan llorar
1893,voto morena x mexico
1894,vives usa sabes pais vamos camino venezuela gana morena mexico va fregada
1895,claudia aunque duele compadre
1896,vamos claudia
1897,presidenta claudia
1898,vamos claudia
1899,claudia presidenta
1900,siempre supo principio primera vez historia opocision trae nada tiene camino libre sheinbaum
1901,morena toca gobierne izquierda menos sexenios clara claudia vengan mientras sigan ideales movimiento
1902,mejor presidente mexico bendiciones amlo
1903,honor claudia clara hoy
1904,claudia presidenta
1905,andas adelantando estimado lanultima palabra morena
1906,vamos claudia
1907,dicen prianistas morena nadando corriente vamos mejor antes viva
1908,morena pt verde sigue seguira arrasando
1909,millon claudia morena
1910,vamos claudia
1911,mejor claudia
1912,vamos claudia
1913,claudia presidenta
1914,claudia presidenta
1915,humo blanco zocalo cd mexico habemus claudia plan sacar cartel toga scjn animo poposicion
1916,attiba morena claudia
1917,claudia precidenta
1918,morena vio jajajajjaja
1919,urnas olvide rebsamen pandemia medicamentos inversiones masacres segalmex insabi tumba sigue va morena
1920,plan vamos morena claudia voto masivo
1921,gane morena tome poder judicial cochi va ser primera correr mexico van ver si
1922,apoyo total transformacion viva morena
1923,claudia presidenta
1924,viva claudia querido presidente amlo morena claudia
1925,viva morena botar
1926,amlo narco presimiente candidata asesina linea dorada
1927,morena igual corruptos
1928,cosa lopez obrador pudo embaucar mexicanos diferente claudia carece poder convencimiento chispa
